Created Time,Site,Partner Domain,OriginCity,DestinationCity,JourneyType,Out Date,Return Date,Num Adt,Num Cnn,Num Inf,Cabin Classes,Total Stops,ID,MarketingCarriers,Sessions ID,ID,Num Orders
2025-09-09 05:12:12,booking_co,booking,Phoenix,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2445,UA,1581891980957,2495190349,0
2025-09-09 05:12:12,booking_co,booking,Seoul,Mexico City,One-Way,2025-09-11,,1,0,0,Y,,2374,LH,1581901277110,2495037927,0
2025-09-09 05:12:12,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,QR,1581918132832,2495210205,0
2025-09-09 05:12:11,booking_co,booking,Seoul,Mexico City,One-Way,2025-09-11,,1,0,0,Y,,2374,AA,1581901277110,2495163687,0
2025-09-09 05:12:10,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-25,,1,0,0,Y,,2448,UA,1581901037812,2495029973,0
2025-09-09 05:12:10,booking_co,booking,Paris,Cancun,One-Way,2025-09-16,,1,0,0,Y,,2294,"FI,NK",1581886194220,2495054727,0
2025-09-09 05:12:09,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495186461,0
2025-09-09 05:12:08,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495229003,0
2025-09-09 05:12:08,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-25,,1,0,0,Y,,2448,UA,1581901037812,2495066593,0
2025-09-09 05:12:08,booking_co,booking,Phoenix,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2445,UA,1581891980957,2495192301,0
2025-09-09 05:12:08,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,LH,1581918132832,2495185372,0
2025-09-09 05:12:07,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495041930,0
2025-09-09 05:12:07,booking_co,booking,Seoul,Mexico City,One-Way,2025-09-11,,1,0,0,Y,,2374,AF,1581901277110,2495039878,0
2025-09-09 05:12:06,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-25,,1,0,0,Y,,2448,AA,1581901037812,2495196247,0
2025-09-09 05:12:05,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495064595,0
2025-09-09 05:12:05,booking_co,booking,Paris,Cancun,One-Way,2025-09-16,,1,0,0,Y,,2294,"FI,NK",1581886194220,2495155911,0
2025-09-09 05:12:04,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495162825,0
2025-09-09 05:12:04,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-25,,1,0,0,Y,,2448,AC,1581901037812,2495285176,0
2025-09-09 05:12:04,booking_co,booking,Phoenix,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2445,UA,1581891980957,2495062569,0
2025-09-09 05:12:04,booking_co,booking,Seoul,Mexico City,One-Way,2025-09-11,,1,0,0,Y,,2374,WS,1581901277110,2495189367,0
2025-09-09 05:12:04,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,NH,1581918132832,2495145944,0
2025-09-09 05:12:03,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495164753,0
2025-09-09 05:12:03,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,NH,1581918132832,2495044875,0
2025-09-09 05:12:02,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-25,,1,0,0,Y,,2448,UA,1581901037812,2495031999,0
2025-09-09 05:12:01,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AV,1581901877183,2495198335,0
2025-09-09 05:12:01,booking_co,booking,Seoul,Mexico City,One-Way,2025-09-11,,1,0,0,Y,,2374,KL,1581901277110,2495232015,0
2025-09-09 05:12:00,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495207266,0
2025-09-09 05:12:00,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-25,,1,0,0,Y,,2448,UA,1581901037812,2495146964,0
2025-09-09 05:12:00,booking_co,booking,Phoenix,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2445,AA,1581891980957,2495283233,0
2025-09-09 05:11:59,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495168637,0
2025-09-09 05:11:59,booking_co,booking,Seoul,Mexico City,One-Way,2025-09-11,,1,0,0,Y,,2374,AF,1581901277110,2495039877,0
2025-09-09 05:11:59,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,LH,1581918132832,2495276350,0
2025-09-09 05:11:58,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495071432,0
2025-09-09 05:11:58,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495068495,0
2025-09-09 05:11:57,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495146963,0
2025-09-09 05:11:57,booking_co,booking,Phoenix,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2445,UA,1581891980957,2495205165,0
2025-09-09 05:11:57,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495287135,0
2025-09-09 05:11:56,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495232013,0
2025-09-09 05:11:55,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AV,1581901877183,2495180417,0
2025-09-09 05:11:55,booking_co,booking,Phoenix,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2445,UA,1581891980957,2495043961,0
2025-09-09 05:11:55,booking_co,booking,Seoul,Mexico City,One-Way,2025-09-11,,1,0,0,Y,,2374,LH,1581901277110,2495199278,0
2025-09-09 05:11:55,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495274391,0
2025-09-09 05:11:54,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495299077,0
2025-09-09 05:11:54,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495041928,0
2025-09-09 05:11:54,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495215157,0
2025-09-09 05:11:53,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495287133,0
2025-09-09 05:11:53,booking_co,booking,Phoenix,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2445,UA,1581891980957,2495219106,0
2025-09-09 05:11:52,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495156909,0
2025-09-09 05:11:52,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-25,,1,0,0,Y,,2448,AC,1581901037812,2495231005,0
2025-09-09 05:11:52,booking_co,booking,Paris,Cancun,One-Way,2025-09-16,,1,0,0,Y,,2294,IB,1581886194220,2495210202,0
2025-09-09 05:11:52,booking_co,booking,Seoul,Mexico City,One-Way,2025-09-11,,1,0,0,Y,,2374,KL,1581901277110,2495225013,0
2025-09-09 05:11:52,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495209106,0
2025-09-09 05:11:51,booking_co,booking,Phoenix,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2445,AA,1581891980957,2495065572,0
2025-09-09 05:11:51,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495162822,0
2025-09-09 05:11:50,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AV,1581901877183,2495277315,0
2025-09-09 05:11:50,booking_co,booking,Paris,Cancun,One-Way,2025-09-16,,1,0,0,Y,,2294,"FI,NK",1581886194220,2495204208,0
2025-09-09 05:11:50,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495183456,0
2025-09-09 05:11:49,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495181547,0
2025-09-09 05:11:49,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-25,,1,0,0,Y,,2448,UA,1581901037812,2495294113,0
2025-09-09 05:11:48,booking_co,booking,Phoenix,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2445,AA,1581891980957,2495277314,0
2025-09-09 05:11:47,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,"AS,KE",1581918132832,2495160807,0
2025-09-09 05:11:46,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495038894,0
2025-09-09 05:11:45,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495060657,0
2025-09-09 05:11:45,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495232012,0
2025-09-09 05:11:44,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495028947,0
2025-09-09 05:11:44,booking_co,booking,Phoenix,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2445,UA,1581891980957,2495157887,0
2025-09-09 05:11:44,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495043958,0
2025-09-09 05:11:43,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495162821,0
2025-09-09 05:11:42,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,VB,1581956009727,2495221050,0
2025-09-09 05:11:42,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AV,1581901877183,2495038893,0
2025-09-09 05:11:42,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-25,,1,0,0,Y,,2448,WS,1581901037812,2495217154,0
2025-09-09 05:11:42,booking_co,booking,Phoenix,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2445,AA,1581891980957,2495303004,0
2025-09-09 05:11:41,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,UA,1581956009727,2495192298,0
2025-09-09 05:11:40,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,UA,1581956009727,2495209103,0
2025-09-09 05:11:40,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495045892,0
2025-09-09 05:11:39,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,UA,1581956009727,2495190346,0
2025-09-09 05:11:39,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495166688,0
2025-09-09 05:11:38,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,UA,1581956009727,2495283229,0
2025-09-09 05:11:38,booking_co,booking,Paris,Cancun,One-Way,2025-09-16,,1,0,0,Y,,2294,IB,1581886194220,2495142955,0
2025-09-09 05:11:38,booking_co,booking,Phoenix,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2445,AA,1581891980957,2495279210,0
2025-09-09 05:11:38,booking_co,booking,Seoul,Mexico City,One-Way,2025-09-11,,1,0,0,Y,,2374,TK,1581901277110,2495289130,0
2025-09-09 05:11:38,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,"BR,HA",1581918132832,2495043955,0
2025-09-09 05:11:37,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,UA,1581956009727,2495036983,0
2025-09-09 05:11:37,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495151967,0
2025-09-09 05:11:36,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,UA,1581956009727,2495182532,0
2025-09-09 05:11:35,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,VB,1581956009727,2495139972,0
2025-09-09 05:11:35,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,CM,1581901877183,2495297023,0
2025-09-09 05:11:35,booking_co,booking,Seoul,Mexico City,One-Way,2025-09-11,,1,0,0,Y,,2374,KE,1581901277110,2495276347,0
2025-09-09 05:11:35,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,"AM,KE",1581918132832,2495041925,0
2025-09-09 05:11:33,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,VB,1581956009727,2495044870,0
2025-09-09 05:11:33,booking_co,booking,Phoenix,Mexico City,One-Way,2025-10-06,,1,0,0,Y,,2445,UA,1581891980957,2495160802,0
2025-09-09 05:11:33,booking_co,booking,Seoul,Mexico City,One-Way,2025-09-11,,1,0,0,Y,,2374,CX,1581901277110,2495291126,0
2025-09-09 05:11:32,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495213126,0
2025-09-09 05:11:31,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,AA,1581956009727,2495281229,0
2025-09-09 05:11:31,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,"AA,AS,KE",1581918132832,2495143999,0
2025-09-09 05:11:29,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,AA,1581956009727,2495159822,0
2025-09-09 05:11:29,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AV,1581901877183,2495276345,0
2025-09-09 05:11:28,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,VB,1581956009727,2495148894,0
2025-09-09 05:11:28,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,"7C,AC",1581918132832,2495224078,0
2025-09-09 05:11:26,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,AA,1581956009727,2495214093,0
2025-09-09 05:11:26,booking_co,booking,Medellin,Madrid,Round-trip,2026-06-03,2026-06-17,1,0,0,Y,,4245,"AV,UX",1581901487230,2495201209,0
2025-09-09 05:11:26,booking_co,booking,Paris,Cancun,One-Way,2025-09-16,,1,0,0,Y,,2294,IB,1581886194220,2495211183,0
2025-09-09 05:11:25,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,VB,1581956009727,2495273324,0
2025-09-09 05:11:25,booking_co,booking,Seoul,Mexico City,One-Way,2025-09-11,,1,0,0,Y,,2374,AA,1581901277110,2495159819,0
2025-09-09 05:11:24,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,VB,1581956009727,2495059660,0
2025-09-09 05:11:23,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,VB,1581956009727,2495146960,0
2025-09-09 05:11:23,booking_co,booking,Seoul,Monterrey,One-Way,2025-09-10,,1,0,0,Y,,2448,AA,1581918132832,2495203205,0
2025-09-09 05:11:22,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,VB,1581956009727,2495068490,0
2025-09-09 05:11:19,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,AA,1581956009727,2495203204,0
2025-09-09 05:11:19,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,CM,1581901877183,2495291122,0
2025-09-09 05:11:18,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,VB,1581956009727,2495071429,0
2025-09-09 05:11:17,booking_co,booking,Paris,Cancun,One-Way,2025-09-16,,1,0,0,Y,,2294,"AF,AM",1581886194220,2495290118,0
2025-09-09 05:11:16,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,AA,1581956009727,2495144985,0
2025-09-09 05:11:16,booking_co,booking,Madrid,Monterrey,One-Way,2025-09-26,,1,0,0,Y,,2375,"AA,AS",1581901127395,2495214090,0
2025-09-09 05:11:14,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,UA,1581956009727,2495067543,0
2025-09-09 05:11:14,booking_co,booking,Madrid,Monterrey,One-Way,2025-09-26,,1,0,0,Y,,2375,"2W,AM",1581901127395,2495036982,0
2025-09-09 05:11:13,booking_co,booking,Madrid,Monterrey,One-Way,2025-09-26,,1,0,0,Y,,2375,"2W,AM",1581901127395,2495219100,0
2025-09-09 05:11:12,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,AA,1581956009727,2495144984,0
2025-09-09 05:11:10,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AA,1581901877183,2495203203,0
2025-09-09 05:11:08,booking_co,booking,Austin,Mexico City,One-Way,2025-09-29,,1,0,0,Y,,2442,UA,1581956009727,2495052833,0
2025-09-09 05:11:08,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,"G3,UA",1581897827526,2495049854,0
2025-09-09 05:11:07,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,"G3,UA",1581897827526,2495151962,0
2025-09-09 05:11:05,booking_co,booking,Madrid,Monterrey,One-Way,2025-09-26,,1,0,0,Y,,2375,"BA,IB",1581901127395,2495054720,0
2025-09-09 05:11:04,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,AC,1581897827526,2495277308,0
2025-09-09 05:11:03,booking_co,booking,Madrid,Monterrey,One-Way,2025-09-26,,1,0,0,Y,,2375,"2W,AM",1581901127395,2495149899,0
2025-09-09 05:11:03,booking_co,booking,Paris,Cancun,One-Way,2025-09-16,,1,0,0,Y,,2294,IB,1581886194220,2495228041,0
2025-09-09 05:11:01,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,"AC,AD",1581897827526,2495289127,0
2025-09-09 05:10:57,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,"AM,LA",1581897827526,2495274383,0
2025-09-09 05:10:56,booking_co,booking,Madrid,Monterrey,One-Way,2025-09-26,,1,0,0,Y,,2375,BA,1581901127395,2495170558,0
2025-09-09 05:10:56,booking_co,booking,Zacatecas,Mexico City,One-Way,2025-09-16,,1,0,0,Y,,2412,AM,1581891890263,2495297018,0
2025-09-09 05:10:53,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,AV,1581897827526,2495035927,0
2025-09-09 05:10:53,booking_co,booking,Madrid,Monterrey,One-Way,2025-09-26,,1,0,0,Y,,2375,"AC,LH",1581901127395,2495051863,0
2025-09-09 05:10:51,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,UA,1581897827526,2495298065,0
2025-09-09 05:10:51,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,3,2445,AV,1581901877183,2495289125,0
2025-09-09 05:10:51,booking_co,booking,Paris,Cancun,One-Way,2025-09-16,,1,0,0,Y,,2294,IB,1581886194220,2495287119,0
2025-09-09 05:10:51,booking_co,booking,Zacatecas,Mexico City,One-Way,2025-09-16,,1,0,0,Y,,2412,AM,1581891890263,2495062560,0
2025-09-09 05:10:49,booking_co,booking,Madrid,Monterrey,One-Way,2025-09-26,,1,0,0,Y,,2375,"AC,LH",1581901127395,2495169570,0
2025-09-09 05:10:48,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,UA,1581897827526,2495302089,0
2025-09-09 05:10:48,booking_co,booking,Mexico City,Phoenix,One-Way,2025-09-21,,1,0,0,Y,,2448,AA,1581950642183,2495207258,0
2025-09-09 05:10:48,booking_co,booking,Mexico City,Phoenix,One-Way,2025-09-21,,1,0,0,Y,,2448,AA,1581950642183,2495212137,0
2025-09-09 05:10:46,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,"AM,LA",1581897827526,2495047998,0
2025-09-09 05:10:46,booking_co,booking,Madrid,Monterrey,One-Way,2025-09-26,,1,0,0,Y,,2375,LH,1581901127395,2495059655,0
2025-09-09 05:10:46,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-24,,1,0,0,Y,,2289,AC,1581886943811,2495221042,0
2025-09-09 05:10:45,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,UA,1581897827526,2495044864,0
2025-09-09 05:10:45,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-24,,1,0,0,Y,,2289,AC,1581886943811,2495151956,0
2025-09-09 05:10:44,booking_co,booking,Madrid,Monterrey,One-Way,2025-09-26,,1,0,0,Y,,2375,"2W,AM",1581901127395,2495215146,0
2025-09-09 05:10:44,booking_co,booking,Mexico City,Phoenix,One-Way,2025-09-21,,1,0,0,Y,,2448,AA,1581950642183,2495280242,0
2025-09-09 05:10:41,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,"AM,LA",1581897827526,2495139962,0
2025-09-09 05:10:41,booking_co,booking,Madrid,Monterrey,One-Way,2025-09-26,,1,0,0,Y,,2375,LH,1581901127395,2495071427,0
2025-09-09 05:10:41,booking_co,booking,Mexico City,Phoenix,One-Way,2025-09-21,,1,0,0,Y,,2448,UA,1581950642183,2495279201,0
2025-09-09 05:10:41,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-24,,1,0,0,Y,,2289,LH,1581886943811,2495217144,0
2025-09-09 05:10:40,booking_co,booking,Mexico City,Dallas/Fort Worth,One-Way,2025-09-18,,1,0,0,Y,,2413,VB,1581928567172,2495159813,0
2025-09-09 05:10:40,booking_co,booking,Mexico City,Phoenix,One-Way,2025-09-21,,1,0,0,Y,,2448,AA,1581950642183,2495221041,0
2025-09-09 05:10:39,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,UA,1581897827526,2495142943,0
2025-09-09 05:10:39,booking_co,booking,Mexico City,Dallas/Fort Worth,One-Way,2025-09-18,,1,0,0,Y,,2413,VB,1581928567172,2495192290,0
2025-09-09 05:10:39,booking_co,booking,Paris,Cancun,One-Way,2025-09-16,,1,0,0,Y,,2294,IB,1581886194220,2495069417,0
2025-09-09 05:10:38,booking_co,booking,Mexico City,Dallas/Fort Worth,One-Way,2025-09-18,,1,0,0,Y,,2413,VB,1581928567172,2495276336,0
2025-09-09 05:10:38,booking_co,booking,Mexico City,Phoenix,One-Way,2025-09-21,,1,0,0,Y,,2448,UA,1581950642183,2495178450,0
2025-09-09 05:10:37,booking_co,booking,Madrid,Monterrey,One-Way,2025-09-26,,1,0,0,Y,,2375,"AC,LH",1581901127395,2495180407,0
2025-09-09 05:10:37,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-24,,1,0,0,Y,,2289,LH,1581886943811,2495024994,0
2025-09-09 05:10:36,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,UA,1581897827526,2495228038,0
2025-09-09 05:10:36,booking_co,booking,Mexico City,Dallas/Fort Worth,One-Way,2025-09-18,,1,0,0,Y,,2413,VB,1581928567172,2495186449,0
2025-09-09 05:10:36,booking_co,booking,Mexico City,Phoenix,One-Way,2025-09-21,,1,0,0,Y,,2448,UA,1581950642183,2495144978,0
2025-09-09 05:10:36,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-24,,1,0,0,Y,,2289,AC,1581886943811,2495062559,0
2025-09-09 05:10:35,booking_co,booking,Bogota,Houston,Round-trip,2025-10-04,2025-10-26,2,0,0,Y,3,4587,"AV,N3,NK,ZG",1581928166088,2495041918,0
2025-09-09 05:10:35,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-24,,1,0,0,Y,,2289,AC,1581886943811,2495294103,0
2025-09-09 05:10:34,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,UA,1581897827526,2495062558,0
2025-09-09 05:10:34,booking_co,booking,Mexico City,Managua,One-Way,2025-09-17,,1,0,0,Y,,2445,AV,1581901877183,2495289124,0
2025-09-09 05:10:34,booking_co,booking,Mexico City,Phoenix,One-Way,2025-09-21,,1,0,0,Y,,2448,UA,1581950642183,2495218058,0
2025-09-09 05:10:34,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-24,,1,0,0,Y,,2289,AC,1581886943811,2495036979,0
2025-09-09 05:10:32,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,"AC,AD",1581897827526,2495286181,0
2025-09-09 05:10:32,booking_co,booking,Madrid,Monterrey,One-Way,2025-09-26,,1,0,0,Y,,2375,"AM,TK",1581901127395,2495296103,0
2025-09-09 05:10:32,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-24,,1,0,0,Y,,2289,AC,1581886943811,2495279198,0
2025-09-09 05:10:31,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-24,,1,0,0,Y,,2289,AC,1581886943811,2495192287,0
2025-09-09 05:10:30,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,UA,1581897827526,2495223114,0
2025-09-09 05:10:30,booking_co,booking,Mexico City,Phoenix,One-Way,2025-09-21,,1,0,0,Y,,2448,AA,1581950642183,2495208147,0
2025-09-09 05:10:30,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-24,,1,0,0,Y,,2289,AC,1581886943811,2495200285,0
2025-09-09 05:10:29,booking_co,booking,Mexico City,Dallas/Fort Worth,One-Way,2025-09-18,,1,0,0,Y,2,2413,"AC,NK",1581928567172,2495048859,0
2025-09-09 05:10:29,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-24,,1,0,0,Y,,2289,AC,1581886943811,2495033915,0
2025-09-09 05:10:28,booking_co,booking,Cancun,Sao Paulo,One-Way,2025-09-29,,1,0,0,Y,,2410,AV,1581897827526,2495205158,0
2025-09-09 05:10:28,booking_co,booking,Mexico City,Dallas/Fort Worth,One-Way,2025-09-18,,1,0,0,Y,,2413,VB,1581928567172,2495174550,0
2025-09-09 05:10:27,booking_co,booking,Madrid,Monterrey,One-Way,2025-09-26,,1,0,0,Y,,2375,"2W,AM",1581901127395,2495169564,0
2025-09-09 05:10:27,booking_co,booking,Mexico City,Dallas/Fort Worth,One-Way,2025-09-18,,1,0,0,Y,,2413,VB,1581928567172,2495067532,0
2025-09-09 05:10:27,booking_co,booking,Mexico City,Vancouver,One-Way,2025-09-24,,1,0,0,Y,,2289,AC,1581886943811,2495290111,0
2025-09-09 05:10:26,booking_co,booking,Mexico City,Phoenix,One-Way,2025-09-21,,1,0,0,Y,,2448,AA,1581950642183,2495217142,0
